mz,id,ion,example,formula
1641.98006,CL 88:23,[M-H]-,CL(22:5/22:6/22:6/22:6),C97H144O17P2
1642.05169,Ac4PIM2 67:5,[M-H]-,Ac4PIM2(14:0/18:2/17:1/18:2),C88H155O25P
1642.16786,CL 86:9,[M-H]-,CL(20:3/22:0/22:6/22:0),C95H168O17P2
1642.942,[glycan]-Cer 42:2,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z)),C79H141N3O32
1643.99571,CL 88:22,[M-H]-,CL(22:5/22:5/22:6/22:6),C97H146O17P2
1644.06734,Ac4PIM2 67:4,[M-H]-,Ac4PIM2(17:0/16:1/18:2/16:1),C88H157O25P
1644.18351,CL 86:8,[M-H]-,CL(22:0/22:0/22:5/20:3),C95H170O17P2
1644.95765,[glycan]-Cer 42:1,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0),C79H143N3O32
1646.01136,CL 88:21,[M-H]-,CL(22:5/22:5/22:5/22:6),C97H148O17P2
1646.08299,Ac4PIM2 67:3,[M-H]-,Ac4PIM2(19:0/16:1/16:1/16:1),C88H159O25P
1646.19916,CL 86:7,[M-H]-,CL(20:1/22:0/22:6/22:0),C95H172O17P2
1648.02701,CL 88:20,[M-H]-,CL(22:5/22:5/22:5/22:5),C97H150O17P2
1648.09864,Ac4PIM2 67:2,[M-H]-,Ac4PIM2(17:0/17:1/17:0/16:1),C88H161O25P
1648.21481,CL 86:6,[M-H]-,CL(22:0/22:0/20:1/22:5),C95H174O17P2
1649.90019,[glycan]-Cer 36:1,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/18:0),C77H138N2O35
1650.11429,Ac4PIM2 67:1,[M-H]-,Ac4PIM2(14:0/16:0/methyl-18:0/18:1),C88H163O25P
1650.23046,CL 86:5,[M-H]-,CL(22:0/22:0/22:5/20:0),C95H176O17P2
1652.05831,CL 88:18,[M-H]-,CL(22:6/22:0/22:6/22:6),C97H154O17P2
1652.12994,Ac4PIM2 67:0,[M-H]-,Ac4PIM2(17:0/19:0/14:0/17:0),C88H165O25P
1652.24611,CL 86:4,[M-H]-,CL(22:0/22:0/20:4/22:0),C95H178O17P2
1654.05169,Ac4PIM2 68:6,[M-H]-,Ac4PIM2(14:0/18:2/18:2/18:2),C89H155O25P
1654.07396,CL 88:17,[M-H]-,CL(22:5/22:0/22:6/22:6),C97H156O17P2
1654.26176,CL 86:3,[M-H]-,CL(22:0/22:0/22:0/20:3),C95H180O17P2
1654.97838,[glycan]-Cer 44:2,[M-H]-,NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z)),C81H145N3O31
1656.05507,HexaAcyl-LipidA-PP 40:32:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(14:0)/R3'-3O-(18:0)],C84H158N2O25P2
1656.05507,HexaAcyl-LipidA-PP 42:30:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(12:0)/R3'-3O-(18:0)],C84H158N2O25P2
1656.05507,HexaAcyl-LipidA-PP 44:28:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(10:0)/R3'-3O-(18:0)],C84H158N2O25P2
1656.05507,HexaAcyl-LipidA-PP 46:26:0,[M-H]-,LipidA-PP-[R2(14:0)(3-OH)/R3(12:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(16:0)/R3'-3O-(10:0)],C84H158N2O25P2
1656.05507,HexaAcyl-LipidA-PP 48:24:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(16:0)(3-OH)/R2'(10:0)/R3('12:0)/R2'-3-O-(10:0)/R3'-3O-(14:0)],C84H158N2O25P2
1656.05507,HexaAcyl-LipidA-PP 50:22:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(18:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(10:0)/R3'-3O-(12:0)],C84H158N2O25P2
1656.05507,HexaAcyl-LipidA-PP 52:20:0,[M-H]-,LipidA-PP-[R2(14:0)(3-OH)/R3(10:0)(3-OH)/R2'(18:0)/R3('10:0)/R2'-3-O-(10:0)/R3'-3O-(10:0)],C84H158N2O25P2
1656.06734,Ac4PIM2 68:5,[M-H]-,Ac4PIM2(15:0/17:1/18:2/18:2),C89H157O25P
1656.08961,CL 88:16,[M-H]-,CL(22:0/22:6/22:5/22:5),C97H158O17P2
1656.27741,CL 86:2,[M-H]-,CL(22:0/22:0/20:2/22:0),C95H182O17P2
1656.99404,[glycan]-Cer 44:1,[M-H]-,Galbeta1-3(NeuAcalpha2-6)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:0),C81H147N3O31
1658.08299,Ac4PIM2 68:4,[M-H]-,Ac4PIM2(16:0/16:1/18:2/18:1),C89H159O25P
1658.10526,CL 88:15,[M-H]-,CL(22:5/22:0/22:5/22:5),C97H160O17P2
1658.29306,CL 86:1,[M-H]-,CL(22:0/22:0/22:0/20:1),C95H184O17P2
1660.09864,Ac4PIM2 68:3,[M-H]-,Ac4PIM2(16:0/18:1/18:1/16:1),C89H161O25P
1660.30871,CL 86:0,[M-H]-,CL(20:0/22:0/22:0/22:0),C95H186O17P2
1662.11429,Ac4PIM2 68:2,[M-H]-,Ac4PIM2(15:0/18:0/18:2/17:0),C89H163O25P
1662.89544,[glycan]-Cer 34:1,[M-H]-,NeuAcalpha2-3Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0),C77H137N3O35
1664.12994,Ac4PIM2 68:1,[M-H]-,Ac4PIM2(16:0/16:1/methyl-18:0/17:0),C89H165O25P
1664.15221,CL 88:12,[M-H]-,CL(22:6/22:0/22:6/22:0),C97H166O17P2
1666.14559,Ac4PIM2 68:0,[M-H]-,Ac4PIM2(15:0/18:0/19:0/16:0),C89H167O25P
1666.16786,CL 88:11,[M-H]-,CL(22:0/22:0/22:5/22:6),C97H168O17P2
1668.06734,Ac4PIM2 69:6,[M-H]-,Ac4PIM2(15:0/18:2/18:2/18:2),C90H157O25P
1668.18351,CL 88:10,[M-H]-,CL(22:5/22:0/22:5/22:0),C97H170O17P2
1670.08299,Ac4PIM2 69:5,[M-H]-,Ac4PIM2(17:0/18:2/18:2/16:1),C90H159O25P
1670.9733,[glycan]-Cer 44:2,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z)),C81H145N3O32
1672.09864,Ac4PIM2 69:4,[M-H]-,Ac4PIM2(19:0/18:2/16:1/16:1),C90H161O25P
1672.98895,[glycan]-Cer 44:1,[M-H]-,Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0),C81H147N3O32
1674.11429,Ac4PIM2 69:3,[M-H]-,Ac4PIM2(18:0/16:1/18:2/17:0),C90H163O25P
1676.12994,Ac4PIM2 69:2,[M-H]-,Ac4PIM2(15:0/19:0/17:1/18:1),C90H165O25P
1676.24611,CL 88:6,[M-H]-,CL(22:0/22:0/22:6/22:0),C97H178O17P2
1677.93149,[glycan]-Cer 38:1,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/20:0),C79H142N2O35
1678.14559,Ac4PIM2 69:1,[M-H]-,Ac4PIM2(15:0/18:1/16:0/20:0),C90H167O25P
1678.26176,CL 88:5,[M-H]-,CL(22:0/22:0/22:5/22:0),C97H180O17P2
1678.89036,[glycan]-Cer 34:1,[M-H]-,Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0),C77H137N3O36
1680.06734,Ac4PIM2 70:7,[M-H]-,Ac4PIM2(18:2/16:1/18:2/18:2),C91H157O25P
1680.16124,Ac4PIM2 69:0,[M-H]-,Ac4PIM2(14:0/17:0/19:0/19:0),C90H169O25P
1682.08299,Ac4PIM2 70:6,[M-H]-,Ac4PIM2(16:0/18:2/18:2/18:2),C91H159O25P
1684.08637,HexaAcyl-LipidA-PP 40:34:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(16:0)/R3'-3O-(18:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 42:32:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(14:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 44:30:0,[M-H]-,LipidA-PP-[R2(14:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(12:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 46:28:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(12:0)/R3('12:0)/R2'-3-O-(18:0)/R3'-3O-(10:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 48:26:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(14:0)/R3('12:0)/R2'-3-O-(16:0)/R3'-3O-(10:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 50:24:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(12:0)/R3('16:0)/R2'-3-O-(12:0)/R3'-3O-(12:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 52:22:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(18:0)/R3('12:0)/R2'-3-O-(12:0)/R3'-3O-(10:0)],C86H162N2O25P2
1684.08637,HexaAcyl-LipidA-PP 54:20:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(18:0)/R3('14:0)/R2'-3-O-(10:0)/R3'-3O-(10:0)],C86H162N2O25P2
1684.09864,Ac4PIM2 70:5,[M-H]-,Ac4PIM2(18:0/18:2/16:1/18:2),C91H161O25P
1686.11429,Ac4PIM2 70:4,[M-H]-,Ac4PIM2(18:0/18:2/16:0/18:2),C91H163O25P
1688.12994,Ac4PIM2 70:3,[M-H]-,Ac4PIM2(17:0/18:2/methyl-18:0/16:1),C91H165O25P
1688.34001,CL 88:0,[M-H]-,CL(22:0/22:0/22:0/22:0),C97H190O17P2
1690.14559,Ac4PIM2 70:2,[M-H]-,Ac4PIM2(20:0/18:1/14:0/18:1),C91H167O25P
1690.92674,[glycan]-Cer 36:1,[M-H]-,NeuAcalpha2-3Galbeta1-3(Fucalpha1-4)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0),C79H141N3O35
1692.16124,Ac4PIM2 70:1,[M-H]-,Ac4PIM2(16:1/16:0/18:0/20:0),C91H169O25P
1694.08299,Ac4PIM2 71:7,[M-H]-,Ac4PIM2(18:2/18:2/17:1/18:2),C92H159O25P
1694.17689,Ac4PIM2 70:0,[M-H]-,Ac4PIM2(19:0/14:0/19:0/18:0),C91H171O25P
1694.88527,[glycan]-Cer 34:1,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-3Galalpha1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0),C77H137N3O37
1696.09864,Ac4PIM2 71:6,[M-H]-,Ac4PIM2(17:0/18:2/18:2/18:2),C92H161O25P
1698.11429,Ac4PIM2 71:5,[M-H]-,Ac4PIM2(17:0/18:2/18:2/18:1),C92H163O25P
1700.12994,Ac4PIM2 71:4,[M-H]-,Ac4PIM2(20:0/16:1/17:1/18:2),C92H165O25P
1702.14559,Ac4PIM2 71:3,[M-H]-,Ac4PIM2(18:0/16:1/19:0/18:2),C92H167O25P
1704.16124,Ac4PIM2 71:2,[M-H]-,Ac4PIM2(18:0/17:1/20:0/16:1),C92H169O25P
1705.96279,[glycan]-Cer 40:1,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/22:0),C81H146N2O35
1706.08299,Ac4PIM2 72:8,[M-H]-,Ac4PIM2(18:2/18:2/18:2/18:2),C93H159O25P
1706.17689,Ac4PIM2 71:1,[M-H]-,Ac4PIM2(19:0/17:1/15:0/20:0),C92H171O25P
1706.92166,[glycan]-Cer 36:1,[M-H]-,Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0),C79H141N3O36
1708.09864,Ac4PIM2 72:7,[M-H]-,Ac4PIM2(18:1/18:2/18:2/18:2),C93H161O25P
1708.19254,Ac4PIM2 71:0,[M-H]-,Ac4PIM2(15:0/20:0/16:0/20:0),C92H173O25P
1710.11429,Ac4PIM2 72:6,[M-H]-,Ac4PIM2(18:0/18:2/18:2/18:2),C93H163O25P
1712.11767,HexaAcyl-LipidA-PP 40:36:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(18:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 42:34:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('12:0)/R2'-3-O-(16:0)/R3'-3O-(18:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 44:32:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('12:0)/R2'-3-O-(18:0)/R3'-3O-(14:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 46:30:0,[M-H]-,LipidA-PP-[R2(14:0)(3-OH)/R3(10:0)(3-OH)/R2'(10:0)/R3('12:0)/R2'-3-O-(12:0)/R3'-3O-(18:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 48:28:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(16:0)(3-OH)/R2'(10:0)/R3('12:0)/R2'-3-O-(12:0)/R3'-3O-(16:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 50:26:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(14:0)(3-OH)/R2'(16:0)/R3('10:0)/R2'-3-O-(12:0)/R3'-3O-(14:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 52:24:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(10:0)(3-OH)/R2'(12:0)/R3('18:0)/R2'-3-O-(12:0)/R3'-3O-(12:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 54:22:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(18:0)/R3('12:0)/R2'-3-O-(10:0)/R3'-3O-(12:0)],C88H166N2O25P2
1712.11767,HexaAcyl-LipidA-PP 56:20:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(12:0)(3-OH)/R2'(18:0)/R3('16:0)/R2'-3-O-(10:0)/R3'-3O-(10:0)],C88H166N2O25P2
1712.12994,Ac4PIM2 72:5,[M-H]-,Ac4PIM2(18:0/18:2/18:1/18:2),C93H165O25P
1714.14559,Ac4PIM2 72:4,[M-H]-,Ac4PIM2(16:0/20:0/18:2/18:2),C93H167O25P
1716.16124,Ac4PIM2 72:3,[M-H]-,Ac4PIM2(20:0/16:0/18:2/18:1),C93H169O25P
1718.17689,Ac4PIM2 72:2,[M-H]-,Ac4PIM2(20:0/17:1/16:1/19:0),C93H171O25P
1718.95804,[glycan]-Cer 38:1,[M-H]-,Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0),C81H145N3O35
1719.91691,[glycan]-Cer 34:1,[M-H]-,GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0),C79H140N4O36
1720.19254,Ac4PIM2 72:1,[M-H]-,Ac4PIM2(18:0/18:0/18:1/18:0),C93H173O25P
1722.20819,Ac4PIM2 72:0,[M-H]-,Ac4PIM2(15:0/methyl-18:0/methyl-18:0/methyl-18:0),C93H175O25P
1722.91657,[glycan]-Cer 36:1,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-3Galalpha1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0),C79H141N3O37
1724.12994,Ac4PIM2 73:6,[M-H]-,Ac4PIM2(19:0/18:2/18:2/18:2),C94H165O25P
1726.14559,Ac4PIM2 73:5,[M-H]-,Ac4PIM2(19:0/18:1/18:2/18:2),C94H167O25P
1728.16124,Ac4PIM2 73:4,[M-H]-,Ac4PIM2(19:0/18:2/18:2/18:0),C94H169O25P
1730.17689,Ac4PIM2 73:3,[M-H]-,Ac4PIM2(18:0/18:1/methyl-18:0/18:2),C94H171O25P
1731.97844,[glycan]-Cer 42:2,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z)),C83H148N2O35
1732.19254,Ac4PIM2 73:2,[M-H]-,Ac4PIM2(20:0/17:1/18:0/18:1),C94H173O25P
1733.99409,[glycan]-Cer 42:1,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:0),C83H150N2O35
1734.20819,Ac4PIM2 73:1,[M-H]-,Ac4PIM2(18:0/18:0/18:1/19:0),C94H175O25P
1734.95296,[glycan]-Cer 38:1,[M-H]-,Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0),C81H145N3O36
1735.91182,[glycan]-Cer 34:1,[M-H]-,GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0),C79H140N4O37
1736.22384,Ac4PIM2 73:0,[M-H]-,Ac4PIM2(16:0/methyl-18:0/20:0/18:0),C94H177O25P
1738.14559,Ac4PIM2 74:6,[M-H]-,Ac4PIM2(20:0/18:2/18:2/18:2),C95H167O25P
1740.14897,HexaAcyl-LipidA-PP 42:36:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(12:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(18:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 44:34:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(12:0)/R3('12:0)/R2'-3-O-(18:0)/R3'-3O-(16:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 46:32:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(16:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(14:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 48:30:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(14:0)/R3('10:0)/R2'-3-O-(14:0)/R3'-3O-(16:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 50:28:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(12:0)/R3('14:0)/R2'-3-O-(10:0)/R3'-3O-(18:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 52:26:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(16:0)(3-OH)/R2'(10:0)/R3('16:0)/R2'-3-O-(10:0)/R3'-3O-(16:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 54:24:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(12:0)/R3('18:0)/R2'-3-O-(10:0)/R3'-3O-(14:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 56:22:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(14:0)(3-OH)/R2'(18:0)/R3('14:0)/R2'-3-O-(12:0)/R3'-3O-(10:0)],C90H170N2O25P2
1740.14897,HexaAcyl-LipidA-PP 58:20:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(16:0)(3-OH)/R2'(12:0)/R3('18:0)/R2'-3-O-(10:0)/R3'-3O-(10:0)],C90H170N2O25P2
1740.16124,Ac4PIM2 74:5,[M-H]-,Ac4PIM2(20:0/18:2/18:2/18:1),C95H169O25P
1742.17689,Ac4PIM2 74:4,[M-H]-,Ac4PIM2(20:0/18:2/18:0/18:2),C95H171O25P
1744.19254,Ac4PIM2 74:3,[M-H]-,Ac4PIM2(20:0/18:0/18:2/18:1),C95H173O25P
1746.20819,Ac4PIM2 74:2,[M-H]-,Ac4PIM2(17:0/methyl-18:0/20:0/18:2),C95H175O25P
1746.98934,[glycan]-Cer 40:1,[M-H]-,NeuAcalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/22:0),C83H149N3O35
1747.94821,[glycan]-Cer 36:1,[M-H]-,NeuAcalpha2-3GalNAcbeta1-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/18:0),C81H144N4O36
1748.22384,Ac4PIM2 74:1,[M-H]-,Ac4PIM2(18:0/20:0/18:1/18:0),C95H177O25P
1750.23949,Ac4PIM2 74:0,[M-H]-,Ac4PIM2(18:0/16:0/20:0/20:0),C95H179O25P
1750.94787,[glycan]-Cer 38:1,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-3Galalpha1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0),C81H145N3O37
1756.19254,Ac4PIM2 75:4,[M-H]-,Ac4PIM2(19:0/18:2/20:0/18:2),C96H173O25P
1758.20819,Ac4PIM2 75:3,[M-H]-,Ac4PIM2(20:0/17:1/18:2/20:0),C96H175O25P
1760.00974,[glycan]-Cer 44:2,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z)),C85H152N2O35
1760.22384,Ac4PIM2 75:2,[M-H]-,Ac4PIM2(19:0/methyl-18:0/methyl-18:0/18:2),C96H177O25P
1762.02539,[glycan]-Cer 44:1,[M-H]-,KDNalpha2-3Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:0),C85H154N2O35
1762.23949,Ac4PIM2 75:1,[M-H]-,Ac4PIM2(20:0/19:0/18:0/18:1),C96H179O25P
1762.98426,[glycan]-Cer 40:1,[M-H]-,Galalpha1-3(NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-6)Galbeta1-4Glcbeta-Cer(d18:1/22:0),C83H149N3O36
1763.94312,[glycan]-Cer 36:1,[M-H]-,GalNAcbeta1-4(NeuGcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0),C81H144N4O37
1764.25514,Ac4PIM2 75:0,[M-H]-,Ac4PIM2(20:0/18:0/17:0/20:0),C96H181O25P
1768.18027,HexaAcyl-LipidA-PP 44:36:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(10:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(18:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 46:34:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(12:0)/R3('10:0)/R2'-3-O-(18:0)/R3'-3O-(16:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 48:32:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(10:0)(3-OH)/R2'(14:0)/R3('14:0)/R2'-3-O-(14:0)/R3'-3O-(18:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 50:30:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(14:0)(3-OH)/R2'(10:0)/R3('14:0)/R2'-3-O-(12:0)/R3'-3O-(18:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 52:28:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(10:0)(3-OH)/R2'(16:0)/R3('14:0)/R2'-3-O-(12:0)/R3'-3O-(16:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 54:26:0,[M-H]-,LipidA-PP-[R2(14:0)(3-OH)/R3(12:0)(3-OH)/R2'(12:0)/R3('16:0)/R2'-3-O-(14:0)/R3'-3O-(12:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 56:24:0,[M-H]-,LipidA-PP-[R2(12:0)(3-OH)/R3(12:0)(3-OH)/R2'(14:0)/R3('18:0)/R2'-3-O-(10:0)/R3'-3O-(14:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 58:22:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(18:0)(3-OH)/R2'(18:0)/R3('12:0)/R2'-3-O-(10:0)/R3'-3O-(12:0)],C92H174N2O25P2
1768.18027,HexaAcyl-LipidA-PP 60:20:0,[M-H]-,LipidA-PP-[R2(10:0)(3-OH)/R3(18:0)(3-OH)/R2'(18:0)/R3('14:0)/R2'-3-O-(10:0)/R3'-3O-(10:0)],C92H174N2O25P2
1770.20819,Ac4PIM2 76:4,[M-H]-,Ac4PIM2(20:0/18:2/20:0/18:2),C97H175O25P
1772.22384,Ac4PIM2 76:3,[M-H]-,Ac4PIM2(20:0/18:2/18:1/20:0),C97H177O25P
1773.00499,[glycan]-Cer 42:2,[M-H]-,Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z)),C85H151N3O35
1774.23949,Ac4PIM2 76:2,[M-H]-,Ac4PIM2(20:0/19:0/18:2/19:0),C97H179O25P
1775.02064,[glycan]-Cer 42:1,[M-H]-,Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0),C85H153N3O35
1775.97951,[glycan]-Cer 38:1,[M-H]-,NeuAcalpha2-6Galbeta1-4GlcNAcbeta1-3(GlcNAcbeta1-6)Galbeta1-4Glcbeta-Cer(d18:1/20:0),C83H148N4O36
1776.25514,Ac4PIM2 76:1,[M-H]-,Ac4PIM2(20:0/20:0/methyl-18:0/17:1),C97H181O25P
1778.27079,Ac4PIM2 76:0,[M-H]-,Ac4PIM2(18:0/20:0/methyl-18:0/19:0),C97H183O25P
1778.97917,[glycan]-Cer 40:1,[M-H]-,NeuGcalpha2-3Galbeta1-3GalNAcbeta1-3Galalpha1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0),C83H149N3O37
